fraud_uri,fraud_label,fraud_label_matched,gao_uri,gao_label,similarity_score,fraud_parents
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EligibleEducationalInstitution,eligible educational institution,eligible educational institution,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125267,educational institutions,0.821,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EducationalInstitution
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EligibleEducationalInstitution,eligible educational institution,eligible educational institution,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127675,higher education institutions,0.82,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EducationalInstitution
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Embezzlement,embezzlement,embezzlement,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125386,embezzlement,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Emergency,emergency,emergency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125389,emergency care,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Event
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Emergency,emergency,emergency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125399,emergency loans,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Event
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Emergency,emergency,emergency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125395,emergency funds,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Event
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Emergency,emergency,emergency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125409,emergency plans,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Event
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Emergency,emergency,emergency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125398,emergency leave,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Event
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee,employee,employee,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125482,employees,0.941,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PartyInRole
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee,employee,employee,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125489,employment,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PartyInRole
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee,employee,employee,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124965,DOD employees,0.762,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PartyInRole
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeeBenefitPlanFraud,employee benefit plan fraud,employee benefit plan fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125436,employee benefit plans,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/BenefitFraud; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CriminalAbuseOfUnionPower
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeeBenefitPlanFraud,employee benefit plan fraud,employee benefit plan fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125439,employee benefits and rights,0.764,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/BenefitFraud; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CriminalAbuseOfUnionPower
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeeFraud,employee fraud,employee fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125462,employee morale,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/WorkplaceFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeeMorale,employee morale,employee morale,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125462,employee morale,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PublicSectorOperations
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeeMorale,employee morale,employee morale,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125458,employee leave,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PublicSectorOperations
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeePerformance,employee performance,employee performance,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125463,employee performance,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PublicSectorOperations
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeePerformance,employee performance,employee performance,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134309,weapon performance,0.789,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PublicSectorOperations
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeePerformance,employee performance,employee performance,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125464,employee performance appraisals,0.784,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PublicSectorOperations
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeePerformance,employee performance,employee performance,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148191,acceptable performance,0.762,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PublicSectorOperations
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeePerformance,employee performance,employee performance,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130857,pavement performance,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PublicSectorOperations
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeeTaxPyramiding,employee tax pyramiding,employee tax pyramiding,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125478,employee training,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmploymentTaxFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmploymentTaxFraud,employment tax fraud,employment tax fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125529,employment taxes,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmploymentTaxFraud,employment tax fraud,employment tax fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125506,employment data and IT,0.762,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmploymentTaxFraud,employment tax fraud,employment tax fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125528,employment status,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Energy,Energy,Energy,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125545,Energy,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Energy,Energy,energy,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125545,Energy,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Energy,Energy,Energy,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125593,energy law,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Energy,Energy,energy,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125593,energy law,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EnvironmentalFraud,environmental fraud,environmental fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125699,environmental funding,0.85,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EnvironmentalFraud,environmental fraud,environmental fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125717,environmental law,0.833,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EnvironmentalFraud,environmental fraud,environmental fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125718,environmental laws,0.811,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EnvironmentalFraud,environmental fraud,environmental fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125689,environmental data,0.811,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EnvironmentalFraud,environmental fraud,environmental fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125755,environmental studies,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseAttestation,false attestation,false attestation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148240,False representation,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Misrepresentation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseClaim,false claim,false claim,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148239,false claims,0.957,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Misrepresentation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseDeduction,false deduction,false deduction,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133164,tax deduction,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxEvasion
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseDeduction,false deduction,false deduction,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133165,tax deductions,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxEvasion
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseDeduction,false deduction,false deduction,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122199,arts education,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxEvasion
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseDeduction,false deduction,false deduction,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132892,STEM education,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxEvasion
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseExemption,false exemption,false exemption,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133171,tax exemptions,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxEvasion
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseImpersonation,false impersonation,false impersonation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148240,False representation,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IdentityFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseStatement,false statement,false statement,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131982,restatement,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Misrepresentation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalsifiedAcademicProgress,falsified academic progress,falsified academic progress,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121370,academic progress,0.773,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Misrepresentation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalAdministrativeProcess,federal administrative process,federal administrative process,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126051,federal administrative laws,0.842,
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalAdministrativeProcess,federal administrative process,federal administrative process,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126050,federal administrative law,0.821,
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalAdministrativeProcess,federal administrative process,federal administrative process,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126049,Federal Administration,0.808,
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalAdministrativeProcess,federal administrative process,federal administrative process,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121479,administrative procedures,0.764,
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalAgency,federal agency,federal agency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126055,federal agencies,0.867,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalAgency,federal agency,federal agency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126218,federal pay,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalAgency,federal agency,federal agency,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135778,federal land,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalEmploymentPay,federal employment pay,federal employment pay,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126145,federal employment,0.9,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalEmploymentPay,federal employment pay,Federal employment pay,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126145,federal employment,0.9,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalEmploymentPay,federal employment pay,federal employment pay,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126141,federal employees,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalEmploymentPay,federal employment pay,Federal employment pay,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126141,federal employees,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalGuideline,federal guideline,federal guideline,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126099,federal buildings,0.765,
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalGuideline,federal guideline,federal guideline,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126159,federal funding,0.75,
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalLaw,federal law,federal law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126199,federal law,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalLaw,federal law,federal law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126202,federal laws,0.957,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalLaw,federal law,federal law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135778,federal land,0.87,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalLaw,federal law,federal law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126204,federal loans,0.833,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalLaw,federal law,federal law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126198,federal lands,0.833,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalProgramImpact,federal program impact,federal program impact,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126234,federal programs,0.789,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Impact
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalProgramOrOperation,federal program or operation,federal program or operation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134796,Federal Programs (Proper Names),0.772,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalProgramSponsor,federal program sponsor,federal program sponsor,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126234,federal programs,0.821,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SectorPartner
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalReserveEarnings,federal reserve earnings,federal reserve earnings,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126252,Federal Reserve Banks,0.844,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RevenueStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalReserveEarnings,federal reserve earnings,Federal Reserve earning,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147479,Federal Reserve Bank,0.837,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RevenueStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalReserveEarnings,federal reserve earnings,federal reserve earnings,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147479,Federal Reserve Bank,0.818,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RevenueStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalReserveEarnings,federal reserve earnings,Federal Reserve earning,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126253,Federal Reserve Board,0.818,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RevenueStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalReserveEarnings,federal reserve earnings,Federal Reserve earning,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126252,Federal Reserve Banks,0.818,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RevenueStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalUnit,federal unit,federal unit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126159,federal funding,0.815,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalUnit,federal unit,federal unit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126160,federal funds,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalUnit,federal unit,federal unit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126087,federal benefits,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalUnit,federal unit,federal unit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126060,federal aid,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FederalUnit,federal unit,federal unit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126116,federal courts,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FeeForService,Fee-for-service (reimbursement),fee-for-service,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126307,fee-for-service,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FeeForService,Fee-for-service (reimbursement),fee-for-service,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126309,fee-for-service plans,0.812,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialInstitution,financial institution,financial institution,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126379,financial institutions,0.977,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialInstitution,financial institution,financial institution,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121929,tribal financial institutions,0.84,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialInstitution,financial institution,financial institution,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130285,nonbank financial institutions,0.824,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialInstitution,financial institution,financial institution,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126382,financial integration,0.81,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialInstitution,financial institution,financial institution,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126430,financial stabilization,0.773,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialInstitutionFraud,financial institution fraud,financial institution fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126379,financial institutions,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialInstitutionFraud,financial institution fraud,financial institution fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121929,tribal financial institutions,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialRecord,credit score,credit score,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124131,credit scores,0.96,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialRecord,credit score,credit score,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124117,credit history,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialRecord,credit score,credit score,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124130,credit sales,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialStatementFraud,financial statement fraud,financial statement fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126431,financial statement audits,0.902,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CorporateFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialStatementFraud,financial statement fraud,financial statement fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126432,financial statements,0.844,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CorporateFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialTransactionExploit,financial transaction exploit,financial transaction exploit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126440,financial transactions,0.824,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FinancialTransactionExploit,financial transaction exploit,financial transaction exploit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134963,financial transaction processing,0.787,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Firefighter,firefighter,firefighter,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126468,firefighters,0.957,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Firefighter,firefighter,firefighter,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126451,fire fighters,0.917,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Firefighter,firefighter,firefighter,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135804,firefighting,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Firefighter,firefighter,firefighter,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126793,freight,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Firefighter,firefighter,firefighter,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145726,firefighter grants,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FoodStampFraud,Supplemental Nutrition Assistance Program  fraud,Supplemental Nutrition Assistance Program  fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133025,Supplemental Nutrition Assistance Program (SNAP),0.925,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/BenefitFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForcedLabor,forced labor,forced labor,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126628,forced labor,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/WorkplaceFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForcedLabor,forced labor,forced labor,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126675,foreign labor,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/WorkplaceFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignAssistanceGrant,Foreign assistance grant,Foreign assistance grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126648,foreign assistance programs,0.863,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Grant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignAssistanceGrant,Foreign assistance grant,foreign assistance grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126648,foreign assistance programs,0.863,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Grant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignAssistanceGrant,Foreign assistance grant,Foreign assistance grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126646,foreign assistance,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Grant
