uri,label,all_labels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132578,smart electrical grids,smart electrical grids
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125311,electric power transmission,electric power transmission
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125310,electric power plants,electric power plants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132110,rural electrification,rural electrification
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132930,strategic reserves,strategic reserves
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132933,strategic weapons,strategic weapons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145822,nuclear infrastructure,nuclear infrastructure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133031,supply chain security,supply chain security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124179,critical energy infrastructure,critical energy infrastructure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124188,critical technologies,critical technologies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124485,defense critical infrastructure,defense critical infrastructure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135074,defense facility security,defense facility security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124504,defense logistics,defense logistics
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129662,military logistics,military logistics
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129598,military construction,military construction
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124501,defense inventories,defense inventories
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129575,military arsenals,military arsenals
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135280,weapon stockpiles,weapon stockpiles
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129664,military materiel,military materiel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129656,military inventories,military inventories
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122176,Army supplies,Army supplies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124499,defense infrastructure,defense infrastructure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129647,military infrastructure,military infrastructure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124543,defense transportation,defense transportation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129731,military transportation,military transportation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145821,defense agency administration,defense agency administration
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122166,Army and Ground Forces,Army and Ground Forces
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122172,Army personnel,Army personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122730,brigade combat teams,brigade combat teams
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122175,Army reservists,Army reservists
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127410,ground troops,ground troops
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124462,"Defense and National Security: Equipment, Technology, and Weapons","Defense and National Security: Equipment, Technology, and Weapons"
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129740,military waterborne vessels,military waterborne vessels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133039,surface combatants,surface combatants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135070,amphibious combat vehicles (ACVs),amphibious combat vehicles (ACVs)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130186,navy ships,navy ships
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122266,attack submarines,attack submarines
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122494,battleships,battleships
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129738,military vessels,military vessels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132977,submarines,submarines
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123455,command and control systems,command and control systems
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123457,command control communications systems,command control communications systems
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122493,battlefield automation,battlefield automation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122156,arms control,arms control
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134316,weapons of mass destruction,weapons of mass destruction
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135374,end-use monitoring (EUM),end-use monitoring (EUM)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122163,arms transfers,arms transfers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134313,weapons,weapons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124842,directed energy weapons (DEW),directed energy weapons (DEW)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122057,antitank weapons,antitank weapons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129931,munitions,munitions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121987,ammunition,ammunition
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122731,brilliant antiarmor submunition,brilliant antiarmor submunition
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123167,chemical munitions,chemical munitions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128859,land mines,land mines
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127397,grenades,grenades
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129670,military munitions,military munitions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122680,bombs and explosives,bombs and explosives
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122679,bombs,bombs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125921,explosives,explosives
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134952,improvised explosive devices (IEDs),improvised explosive devices (IEDs)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134008,vehicle bombs,vehicle bombs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135142,counter-improvised explosive devices (C-IEDs),counter-improvised explosive devices (C-IEDs)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122573,bigeye bomb,bigeye bomb
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123177,chemical weapons,chemical weapons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126464,firearms,firearms
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129634,military firearms,military firearms
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135492,hypersonic weapons,hypersonic weapons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122604,biological weapons,biological weapons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146420,ground-based weapons,ground-based weapons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145525,defense shipbuilding and ship repair,defense shipbuilding and ship repair
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124454,defense and military communications,defense and military communications
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129596,military communications,military communications
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133115,tactical networks,tactical networks
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123450,combat systems,combat systems
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123446,combat identification systems,combat identification systems
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129737,military vehicles,military vehicles
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135238,light tactical vehicles,light tactical vehicles
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129659,military land vehicles,military land vehicles
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122155,armored vehicles,armored vehicles
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122153,armored commercial vehicles,armored commercial vehicles
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122154,armored fighting vehicles (AFVs),armored fighting vehicles (AFVs)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122492,battle tanks,battle tanks
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124463,Defense and National Security: Policy and Programs,Defense and National Security: Policy and Programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133366,terrorist threats,terrorist threats
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133836,unconventional threats,unconventional threats
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130072,national security and COVID-19,national security and COVID-19
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122628,biothreats,biothreats
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134229,warfare,warfare
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130177,naval warfare,naval warfare
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122041,anti-submarine warfare (AWF),anti-submarine warfare (AWF)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122603,biological warfare,biological warfare
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121772,air warfare,air warfare
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127411,ground warfare,ground warfare
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129748,mine warfare,mine warfare
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133837,unconventional warfare,unconventional warfare
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124523,defense reform,defense reform
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128343,intelligence reform,intelligence reform
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124508,defense modernization,defense modernization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124446,defense acquisition and contracting,defense acquisition and contracting
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124445,defense acquisition,defense acquisition
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124480,defense contracts,defense contracts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124518,defense procurement,defense procurement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134983,defense policy,defense policy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128342,intelligence policy,intelligence policy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130365,nuclear nonproliferation,nuclear nonproliferation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129689,military policies,military policies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130125,NATO enlargement,NATO enlargement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123429,collective security,collective security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133958,use of force,use of force
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122588,biodefense,biodefense
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134984,defense and military operations,defense and military operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124516,defense planning,defense planning
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124475,defense contingency planning,defense contingency planning
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122678,bombings,bombings
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124515,defense operations,defense operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123863,contingency operations,contingency operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124078,covert operations,covert operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133839,undercover operations,undercover operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128681,joint warfighting,joint warfighting
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129650,military intelligence,military intelligence
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133113,tactical intelligence,tactical intelligence
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129673,military offenses,military offenses
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129675,military operation support,military operation support
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129587,military buildup,military buildup
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129741,military withdrawal,military withdrawal
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129588,military campaigns,military campaigns
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129676,military operations,military operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129578,military attrition,military attrition
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132931,strategic sealift,strategic sealift
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129668,military missions,military missions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129669,military mobilization,military mobilization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129606,military demolition,military demolition
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124533,defense strategy,defense strategy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130882,peacekeeping,peacekeeping
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130883,peacekeeping forces,peacekeeping forces
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129652,military interoperability,military interoperability
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129698,military readiness,military readiness
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129655,military intervention,military intervention
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135154,demilitarization,demilitarization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124471,defense capabilities,defense capabilities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129718,military strategy,military strategy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129592,military civil functions,military civil functions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129609,military deployment,military deployment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129708,military sanctions,military sanctions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123729,conflicts and wars,conflicts and wars
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129566,military activities,military activities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123303,civil wars,civil wars
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123451,combat zones,combat zones
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124054,Counterterrorism,Counterterrorism
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133359,terrorist activities,terrorist activities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125955,extremism,extremism
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134143,violent extremism,violent extremism
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124984,domestic terrorism,domestic terrorism
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133367,terrorist watch list,terrorist watch list
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133363,terrorist groups,terrorist groups
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133364,terrorist safe havens,terrorist safe havens
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134980,international terrorism,international terrorism
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128431,International Defense and Security,International Defense and Security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128487,international waters,international waters
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133355,territorial waters,territorial waters
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130346,nuclear cooperation,nuclear cooperation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130379,nuclear proliferation,nuclear proliferation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130349,nuclear deterrence,nuclear deterrence
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130350,nuclear disarmament,nuclear disarmament
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130301,nonproliferation,nonproliferation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129639,military governments,military governments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128471,international security,international security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124832,diplomatic security,diplomatic security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128257,Infrastructure Security,Infrastructure Security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131057,physical infrastructure security,physical infrastructure security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129720,Military Support Infrastructure,Military Support Infrastructure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129654,military interpreters and translators,military interpreters and translators
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130743,overseas dependents schools,overseas dependents schools
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129711,military service clubs,military service clubs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145634,military clothing,military clothing
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129619,military education and training,military education and training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130176,naval training,naval training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128511,interservice training,interservice training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135363,military operational training,military operational training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135364,military virtual training,military virtual training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129626,military exercises,military exercises
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135122,combat training,combat training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122485,basic military training,basic military training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136226,Defense and National Security Workforce,Defense and National Security Workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124549,defense workforce benefits,defense workforce benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129661,military leave,military leave
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145834,military benefit claims,military benefit claims
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129678,military pay,military pay
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129627,military expense allowances,military expense allowances
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121440,active duty expense allowances,active duty expense allowances
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129608,military dependents,military dependents
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129573,military and veterans retirement security,military and veterans retirement security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132003,retired military personnel,retired military personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129705,military retirement,military retirement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135490,military-to-civilian transition,military-to-civilian transition
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124548,defense workforce,defense workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125652,enlisted personnel,enlisted personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123452,combatant commands,combatant commands
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135450,subordinate commands,subordinate commands
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135451,subordinate unified commands,subordinate unified commands
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135441,service component commands,service component commands
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135452,joint task forces (subordinate commands),joint task forces (subordinate commands)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145231,working animals in law enforcement and national security,working animals in law enforcement and national security
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133116,tactical teams,tactical teams
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126272,federal tactical teams,federal tactical teams
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132773,special weapons and tactics (SWAT) teams,special weapons and tactics (SWAT) teams
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128067,inactive military personnel,inactive military personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129674,military officers,military officers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129567,military advisors,military advisors
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129679,military personnel,military personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130169,naval personnel,naval personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129291,Marine Corps personnel,Marine Corps personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130172,naval reservists,naval reservists
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135331,military service chiefs,military service chiefs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129704,military reserve personnel,military reserve personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122148,Armed Forces reserves,Armed Forces reserves
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145836,special operations units,special operations units
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135351,nuclear security forces,nuclear security forces
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145835,military awards and promotions,military awards and promotions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129695,military promotions,military promotions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127769,honorable discharges,honorable discharges
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145819,military awards and honors,military awards and honors
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128335,intelligence agency workforce,intelligence agency workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135225,confidential informants,confidential informants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135226,intelligence analysts,intelligence analysts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135227,intelligence officers,intelligence officers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124782,detectives,detectives
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129614,military discharges,military discharges
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124927,dishonorable discharges,dishonorable discharges
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145837,military personnel management,military personnel management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129685,military personnel retention,military personnel retention
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133640,troop reductions,troop reductions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129699,military recruiting,military recruiting
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133333,temporary duty assignments,temporary duty assignments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133335,temporary duty pay,temporary duty pay
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130950,permanent duty station,permanent duty station
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130017,National Guard and Reserve Forces,National Guard and Reserve Forces
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128336,Intelligence Community,Intelligence Community
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124982,domestic intelligence,domestic intelligence
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128340,intelligence operations,intelligence operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128341,intelligence operations in law enforcement,intelligence operations in law enforcement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131169,polygraphs,polygraphs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135143,counterintelligence,counterintelligence
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129658,Military Justice,Military Justice
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129637,military fratricide,military fratricide
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130353,nuclear facilities,nuclear facilities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130354,nuclear facility decommissioning,nuclear facility decommissioning
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130382,nuclear reactors,nuclear reactors
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130371,nuclear power plants,nuclear power plants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130360,nuclear fuel plants,nuclear fuel plants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124514,defense nuclear waste,defense nuclear waste
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130402,nuclear waste management,nuclear waste management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130347,nuclear defense,nuclear defense
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122264,atomic energy defense activities,atomic energy defense activities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130399,nuclear waste,nuclear waste
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135350,DOD nuclear enterprise,DOD nuclear enterprise
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130182,Navy and Marines,Navy and Marines
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130168,naval operations,naval operations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125500,Employment and Workforce,Employment and Workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128797,Labor Market and Unemployment,Labor Market and Unemployment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126848,full-time employment,full-time employment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135237,joint employment,joint employment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135187,full-time equivalent (FTE) employment,full-time equivalent (FTE) employment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133330,temporary and part-time employment,temporary and part-time employment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133336,temporary employment,temporary employment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130806,part-time employment,part-time employment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128792,labor force,labor force
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132521,skilled labor,skilled labor
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134462,workforce,workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128800,labor relations,labor relations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123424,collective bargaining,collective bargaining
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147541,area-specific workforce,area-specific workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125638,energy industry workforce,energy industry workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129772,mining workforce,mining workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130611,oil and gas workers,oil and gas workers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134458,workers in service industries,workers in service industries
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129229,maintenance personnel,maintenance personnel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135375,customer service representatives,customer service representatives
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135465,tipped employees,tipped employees
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129014,legal system workforce,legal system workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131496,prosecutors,prosecutors
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132759,special counsels,special counsels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128687,judges,judges
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121473,administrative law judges,administrative law judges
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126187,federal judges,federal judges
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128998,legal counsel,legal counsel
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125219,education workforce,education workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121365,academic faculty,academic faculty
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128734,K-12 teachers,K-12 teachers
